FORMULARIO;ID_000;ID_003;ID_004;ID_005;ID_006;ID_008_HH;ID_008_MM;ID_008_A;A_003;A_004;A_005;A_006;A_007;A_008;Municipio;Comuna;Estrato;F_EXP
3537;9575;666;1;02-26-1175;25/8/2017 0:00:00;2;30;p. m.;1;1;4;1;5;5;Dosquebradas;Dosquebradas 3;4;37,40
3539;6744;665;5;02-26-1173;25/8/2017 0:00:00;4;55;p. m.;1;1;4;1;4;4;Dosquebradas;Dosquebradas 3;4;52,04
3540;6744;664;4;02-26-1231;29/8/2017 0:00:00;5;15;p. m.;1;3;3;1;2;2;Dosquebradas;Dosquebradas 3;3;86,02
3541;6744;532;1;01-33-5199;31/8/2017 0:00:00;12;52;p. m.;1;3;3;1;4;4;Pereira;Rural 3;3;76,57
3542;6744;582;1;01-33-5199;31/8/2017 0:00:00;1;30;p. m.;1;1;3;1;1;1;Pereira;Rural 3;3;103,66
3543;9575;620;2;02-24-0064;24/8/2017 0:00:00;7;0;p. m.;1;1;2;1;5;5;Dosquebradas;Dosquebradas 1;2;41,19
3544;9575;666;4;02-26-1175;25/8/2017 0:00:00;2;15;p. m.;1;1;4;1;4;4;Dosquebradas;Dosquebradas 3;4;37,70
3546;9575;665;5;02-26-1173;25/8/2017 0:00:00;3;30;p. m.;1;1;4;1;4;4;Dosquebradas;Dosquebradas 3;4;52,04
3547;1572;664;2;02-26-1338;25/9/2017 0:00:00;4;0;p. m.;1;3;4;1;1;1;Dosquebradas;Dosquebradas 3;4;252,46
3548;1572;664;5;02-26-1342;25/9/2017 0:00:00;5;0;p. m.;2;1;4;1;4;4;Dosquebradas;Dosquebradas 3;4;108,78
3549;6744;616;2;02-24-0321;24/8/2017 0:00:00;2;30;p. m.;1;3;2;1;5;5;Dosquebradas;Dosquebradas 1;2;79,52
3550;6744;617;1;02-24-0341;24/8/2017 0:00:00;3;50;p. m.;1;1;2;1;4;4;Dosquebradas;Dosquebradas 1;2;78,46
3551;1572;619;3;02-24-0087;24/9/2017 0:00:00;5;0;p. m.;1;1;2;1;2;2;Dosquebradas;Dosquebradas 1;2;126,54
3552;6744;616;2;02-24-0321;24/8/2017 0:00:00;2;20;p. m.;1;1;2;1;5;5;Dosquebradas;Dosquebradas 1;2;79,52
3553;1572;617;1;02-24-0341;24/9/2017 0:00:00;3;0;p. m.;1;3;2;1;5;5;Dosquebradas;Dosquebradas 1;2;65,05
3554;6744;658;1;02-26-1132;29/8/2017 0:00:00;2;30;p. m.;1;1;2;1;2;2;Dosquebradas;Dosquebradas 3;2;49,12
3555;1572;658;3;02-26-1094;29/9/2017 0:00:00;3;0;p. m.;1;1;2;1;4;4;Dosquebradas;Dosquebradas 3;2;47,36
3556;1572;616;1;02-24-0361;24/9/2017 0:00:00;2;15;p. m.;1;1;2;4;4;4;Dosquebradas;Dosquebradas 1;2;34,38
3558;1572;616;1;02-24-0361;24/9/2017 0:00:00;2;15;p. m.;1;1;2;1;6;4;Dosquebradas;Dosquebradas 1;2;31,90
3559;6744;617;2;02-24-0338;24/8/2017 0:00:00;4;55;p. m.;1;3;2;1;4;3;Dosquebradas;Dosquebradas 1;2;23,66
3560;1572;616;1;02-24-0361;24/9/2017 0:00:00;2;15;p. m.;1;1;2;2;5;5;Dosquebradas;Dosquebradas 1;2;33,14
3561;8739;617;2;02-24-0338;24/8/2017 0:00:00;3;30;p. m.;1;3;2;1;6;6;Dosquebradas;Dosquebradas 1;2;22,58
3562;2443;662;2;02-26-1308;29/8/2017 0:00:00;5;46;p. m.;1;1;3;1;4;4;Dosquebradas;Dosquebradas 3;3;122,84
3563;8739;661;3;02-26-1162;29/8/2017 0:00:00;6;56;p. m.;1;3;3;1;4;3;Dosquebradas;Dosquebradas 3;3;47,38
3564;8739;661;4;02-26-1231;29/8/2017 0:00:00;6;0;p. m.;1;3;3;1;5;3;Dosquebradas;Dosquebradas 3;3;65,36
3565;6744;234;2;01-18-1961;31/8/2017 0:00:00;12;25;p. m.;1;3;2;1;5;4;Pereira;El Oso;2;185,95
3566;2443;527;1;01-33-12672;31/8/2017 0:00:00;9;15;a. m.;1;1;1;1;6;6;Pereira;Rural 3;1;58,51
3567;2443;527;1;01-33-12672;31/8/2017 0:00:00;10;0;a. m.;1;2;1;1;4;4;Pereira;Rural 3;1;76,57
3568;8739;650;3;02-26-1204;30/8/2017 0:00:00;11;50;a. m.;1;1;1;1;4;4;Dosquebradas;Dosquebradas 3;1;38,57
3569;1572;650;1;02-26-1100;30/9/2017 0:00:00;10;15;a. m.;1;1;1;1;4;4;Dosquebradas;Dosquebradas 3;1;55,00
3570;8739;650;4;02-26-1114;30/8/2017 0:00:00;11;45;a. m.;1;3;1;1;8;7;Dosquebradas;Dosquebradas 3;1;85,00
3571;1572;654;5;02-26-1266;29/9/2017 0:00:00;10;37;a. m.;1;3;2;2;2;2;Dosquebradas;Dosquebradas 3;2;74,65
3572;8739;654;5;02-26-1266;29/8/2017 0:00:00;11;50;a. m.;1;1;2;1;2;2;Dosquebradas;Dosquebradas 3;2;74,65
3573;8739;654;5;02-26-1266;29/8/2017 0:00:00;11;20;a. m.;1;1;2;1;2;2;Dosquebradas;Dosquebradas 3;2;74,65
3574;8739;649;1;02-26-1319;30/8/2017 0:00:00;11;9;a. m.;1;1;1;2;2;2;Dosquebradas;Dosquebradas 3;1;66,40
3575;8739;654;2;02-26-1253;25/8/2017 0:00:00;11;56;a. m.;2;3;2;1;4;4;Dosquebradas;Dosquebradas 3;2;46,67
3576;1572;654;2;02-26-1253;25/9/2017 0:00:00;10;20;a. m.;1;3;2;1;6;6;Dosquebradas;Dosquebradas 3;2;47,69
3577;1572;654;3;02-26-1257;25/9/2017 0:00:00;10;45;a. m.;1;1;2;1;3;3;Dosquebradas;Dosquebradas 3;2;61,04
3579;8739;654;4;02-26-1219;25/8/2017 0:00:00;11;32;a. m.;1;3;2;1;2;2;Dosquebradas;Dosquebradas 3;2;163,42
3581;8739;654;3;02-26-1257;25/8/2017 0:00:00;10;50;a. m.;2;3;2;1;1;1;Dosquebradas;Dosquebradas 3;2;59,00
3582;8739;654;2;02-26-1253;25/8/2017 0:00:00;10;21;a. m.;1;3;2;1;4;4;Dosquebradas;Dosquebradas 3;2;46,67
3583;8739;654;3;02-26-1257;25/8/2017 0:00:00;11;3;a. m.;2;3;2;1;6;6;Dosquebradas;Dosquebradas 3;2;64,04
3584;8739;656;3;02-26-1133;29/8/2017 0:00:00;10;42;a. m.;1;1;2;1;2;2;Dosquebradas;Dosquebradas 3;2;42,94
3585;8739;656;3;02-26-1133;29/8/2017 0:00:00;10;0;a. m.;1;3;2;1;2;2;Dosquebradas;Dosquebradas 3;2;42,94
3586;1572;656;5;02-26-1108;29/9/2017 0:00:00;10;54;a. m.;1;3;2;1;5;5;Dosquebradas;Dosquebradas 3;2;265,10
3587;8739;650;4;02-26-1114;30/8/2017 0:00:00;11;43;a. m.;1;1;1;1;2;2;Dosquebradas;Dosquebradas 3;1;731,85
3588;8739;655;2;02-26-1199;25/8/2017 0:00:00;11;20;a. m.;1;1;2;1;4;4;Dosquebradas;Dosquebradas 3;2;29,29
3589;1572;655;1;02-26-1263;25/9/2017 0:00:00;10;13;a. m.;1;1;2;1;5;5;Dosquebradas;Dosquebradas 3;2;58,69
3590;1572;656;3;02-26-1133;;10;6;a. m.;1;1;2;1;4;4;Dosquebradas;Dosquebradas 3;2;43,83
3591;8739;655;2;02-26-1199;25/8/2017 0:00:00;11;20;a. m.;1;3;2;1;3;3;Dosquebradas;Dosquebradas 3;2;29,11
3592;6744;655;1;02-26-1263;25/8/2017 0:00:00;10;55;a. m.;1;3;2;1;4;4;Dosquebradas;Dosquebradas 3;2;57,84
3593;6744;655;1;02-26-1263;25/8/2017 0:00:00;10;13;a. m.;1;3;2;1;2;2;Dosquebradas;Dosquebradas 3;2;56,14
3594;6674;651;1;02-26-1224;25/8/2017 0:00:00;10;10;a. m.;1;3;1;1;3;3;Dosquebradas;Dosquebradas 3;1;66,94
3595;6744;651;1;02-26-1224;25/8/2017 0:00:00;10;30;a. m.;1;3;1;1;3;2;Dosquebradas;Dosquebradas 3;1;66,94
3596;8739;651;1;02-26-1224;25/8/2017 0:00:00;10;45;a. m.;1;3;1;1;3;3;Dosquebradas;Dosquebradas 3;1;66,94
3597;6744;651;2;02-26-1217;29/8/2017 0:00:00;10;45;a. m.;1;1;1;1;3;3;Dosquebradas;Dosquebradas 3;1;87,82
3598;8739;651;2;02-26-1217;29/8/2017 0:00:00;11;20;a. m.;1;3;1;1;5;5;Dosquebradas;Dosquebradas 3;1;44,28
3599;8739;651;2;02-26-1217;29/8/2017 0:00:00;11;55;a. m.;1;1;1;1;5;5;Dosquebradas;Dosquebradas 3;1;44,28
3600;2443;649;1;02-26-1319;30/8/2017 0:00:00;10;45;a. m.;1;3;1;1;5;4;Dosquebradas;Dosquebradas 3;1;43,01
3601;2443;649;1;02-26-1319;30/8/2017 0:00:00;11;20;a. m.;1;3;1;1;4;4;Dosquebradas;Dosquebradas 3;1;50,81
3602;2443;657;1;02-26-1289;25/8/2017 0:00:00;10;0;a. m.;1;1;2;1;3;3;Dosquebradas;Dosquebradas 3;2;49,74
3603;6744;657;1;02-26-1289;25/8/2017 0:00:00;10;30;a. m.;1;3;2;1;3;2;Dosquebradas;Dosquebradas 3;2;49,74
3604;6674;657;1;02-26-1289;25/8/2017 0:00:00;11;50;a. m.;1;3;2;1;4;3;Dosquebradas;Dosquebradas 3;2;50,35
3605;6744;657;5;02-26-1129;25/8/2017 0:00:00;11;50;a. m.;1;2;2;1;3;3;Dosquebradas;Dosquebradas 3;2;61,98
3606;6744;657;4;02-26-1272;25/8/2017 0:00:00;12;15;p. m.;1;1;2;2;2;2;Dosquebradas;Dosquebradas 3;2;66,55
3607;2443;646;3;02-25-1015;29/8/2017 0:00:00;4;47;p. m.;1;1;3;1;3;3;Dosquebradas;Dosquebradas 2;3;168,61
3608;6744;657;2;02-26-1313;25/8/2017 0:00:00;10;30;a. m.;1;1;2;1;5;4;Dosquebradas;Dosquebradas 3;2;211,17
3609;6744;657;5;02-26-1129;25/8/2017 0:00:00;11;0;a. m.;1;3;2;1;3;3;Dosquebradas;Dosquebradas 3;2;61,98
3610;6744;657;4;02-26-1272;25/8/2017 0:00:00;12;0;p. m.;1;1;2;1;1;1;Dosquebradas;Dosquebradas 3;2;65,20
3611;6744;657;4;02-26-1272;25/8/2017 0:00:00;12;30;p. m.;1;1;2;1;4;4;Dosquebradas;Dosquebradas 3;2;69,21
3613;6744;151;3;01-17-1354;24/8/2017 0:00:00;3;10;p. m.;1;3;2;1;5;5;Pereira;El Poblado;2;23,70
3614;2443;151;4;01-17-1336;24/8/2017 0:00:00;4;15;p. m.;1;3;2;1;3;2;Pereira;El Poblado;2;63,59
3615;6744;701;3;03-23-0300;23/8/2017 0:00:00;10;44;a. m.;1;3;1;1;4;4;La Virginia;La Virginia;1;154,69
3616;6744;151;3;01-17-1354;24/8/2017 0:00:00;3;15;p. m.;1;3;2;1;4;3;Pereira;El Poblado;2;32,31
3617;2443;151;3;01-17-1354;24/8/2017 0:00:00;2;57;p. m.;1;3;2;1;1;1;Pereira;El Poblado;2;58,12
3618;2443;151;4;01-17-1336;24/8/2017 0:00:00;4;25;p. m.;1;1;2;1;4;4;Pereira;El Poblado;2;40,87
3619;2443;151;2;01-17-1338;24/8/2017 0:00:00;4;45;p. m.;1;1;2;1;5;4;Pereira;El Poblado;2;23,70
3620;6744;151;2;01-17-1338;24/8/2017 0:00:00;3;35;p. m.;2;3;2;1;5;3;Pereira;El Poblado;2;23,70
3621;6744;153;4;01-17-1355;24/8/2017 0:00:00;2;27;p. m.;1;1;1;1;3;3;Pereira;El Poblado;1;19,55
3622;2443;153;5;01-17-1337;24/8/2017 0:00:00;3;30;p. m.;1;3;1;1;4;4;Pereira;El Poblado;1;22,37
3624;6744;149;3;01-17-1422;24/8/2017 0:00:00;3;26;p. m.;1;3;2;1;3;3;Pereira;El Poblado;2;52,53
3625;6744;153;3;01-17-1386;24/8/2017 0:00:00;3;3;p. m.;1;3;1;1;2;2;Pereira;El Poblado;1;25,63
3626;2443;153;3;01-17-1386;24/8/2017 0:00:00;3;25;p. m.;1;1;1;1;5;5;Pereira;El Poblado;1;36,94
3627;2443;153;5;01-17-1337;24/8/2017 0:00:00;4;5;p. m.;1;1;1;1;3;3;Pereira;El Poblado;1;21,92
3628;6744;149;3;01-17-1422;24/8/2017 0:00:00;2;40;p. m.;1;3;2;1;3;3;Pereira;El Poblado;2;52,53
3629;6744;151;5;01-17-1340;24/8/2017 0:00:00;4;45;p. m.;1;1;2;1;4;4;Pereira;El Poblado;2;30,49
3630;6744;300;1;01-11-0331;24/8/2017 0:00:00;6;15;p. m.;2;3;6;4;1;1;Pereira;Universidad;6;18,08
3631;2443;701;5;03-23-0301;25/8/2017 0:00:00;12;38;p. m.;1;1;2;3;3;3;La Virginia;La Virginia;2;172,48
3632;2443;701;3;03-23-0300;25/8/2017 0:00:00;10;10;a. m.;1;1;1;1;2;2;La Virginia;La Virginia;1;169,29
3633;2443;151;5;01-17-1340;24/8/2017 0:00:00;4;40;p. m.;1;2;2;1;4;4;Pereira;El Poblado;2;30,49
3634;2443;300;1;01-11-0331;24/8/2017 0:00:00;6;40;p. m.;2;1;6;2;1;1;Pereira;Universidad;6;18,08
3635;6744;300;1;01-11-0331;24/8/2017 0:00:00;6;20;p. m.;4;4;6;2;1;1;Pereira;Universidad;6;18,08
3636;6744;701;1;03-23-0302;25/8/2017 0:00:00;11;20;a. m.;1;1;1;1;4;4;La Virginia;La Virginia;1;307,88
3637;8739;300;1;01-11-0331;24/8/2017 0:00:00;6;30;p. m.;1;1;6;1;5;5;Pereira;Universidad;6;67,44
3638;2443;700;1;03-23-0234;25/8/2017 0:00:00;10;40;a. m.;1;3;1;1;2;2;La Virginia;La Virginia;1;37,84
3639;2443;701;5;03-23-0301;25/8/2017 0:00:00;12;30;p. m.;1;1;1;1;5;5;La Virginia;La Virginia;1;155,53
3640;2443;701;4;03-23-0309;25/8/2017 0:00:00;12;34;p. m.;1;1;1;1;3;3;La Virginia;La Virginia;1;269,13
3641;2443;700;3;03-23-0210;25/8/2017 0:00:00;11;35;a. m.;1;1;1;1;3;3;La Virginia;La Virginia;1;33,87
3642;8739;700;3;03-23-0315;25/8/2017 0:00:00;12;22;p. m.;1;1;1;1;1;1;La Virginia;La Virginia;1;28,69
3643;8739;700;4;03-23-0235;25/8/2017 0:00:00;1;0;p. m.;2;3;2;1;4;3;La Virginia;La Virginia;2;44,33
3644;8739;700;5;03-23-0232;25/8/2017 0:00:00;1;45;p. m.;4;4;2;2;1;1;La Virginia;La Virginia;2;37,20
3645;2443;700;1;03-23-0234;25/8/2017 0:00:00;10;42;a. m.;1;1;2;2;2;2;La Virginia;La Virginia;2;37,84
3646;6744;700;3;03-23-0315;25/8/2017 0:00:00;11;24;a. m.;1;1;2;3;2;2;La Virginia;La Virginia;2;28,51
3647;8739;610;5;03-23-0119;25/8/2017 0:00:00;1;15;p. m.;1;1;4;1;1;1;La Virginia;La Virginia;4;37,20
3648;8739;610;3;03-23-0086;25/8/2017 0:00:00;2;0;p. m.;1;1;3;2;4;4;La Virginia;La Virginia;3;137,96
3649;6744;674;5;02-27-1676;29/8/2017 0:00:00;2;0;p. m.;1;1;2;1;2;2;Dosquebradas;Dosquebradas 4;2;188,72
3650;8739;675;4;02-27-1874;30/8/2017 0:00:00;5;0;p. m.;1;1;3;1;4;4;Dosquebradas;Dosquebradas 4;3;183,11
3651;8739;617;2;02-24-0338;24/8/2017 0:00:00;3;30;p. m.;1;1;2;1;3;3;Dosquebradas;Dosquebradas 1;2;24,19
3652;6744;661;3;02-26-1162;29/8/2017 0:00:00;6;40;p. m.;1;3;3;1;3;3;Dosquebradas;Dosquebradas 3;3;92,27
3653;6744;661;5;02-26-1165;29/8/2017 0:00:00;7;0;p. m.;1;1;3;1;2;2;Dosquebradas;Dosquebradas 3;3;38,46
3654;2443;535;1;01-33-3521;1/9/2017 0:00:00;11;20;a. m.;1;1;4;1;2;2;Pereira;Rural 3;4;94,63
3655;6744;535;1;01-33-3521;1/9/2017 0:00:00;9;20;a. m.;1;1;4;1;3;3;Pereira;Rural 3;4;85,60
3656;6744;531;1;01-33-1391;1/9/2017 0:00:00;2;40;p. m.;1;5;2;1;6;5;Pereira;Rural 3;2;58,51
3657;2443;531;1;01-33-1391;1/9/2017 0:00:00;2;10;p. m.;1;1;2;1;4;4;Pereira;Rural 3;2;76,57
3658;6744;535;1;01-33-3521;1/9/2017 0:00:00;9;30;a. m.;5;1;4;1;5;4;Pereira;Rural 3;4;67,54
3663;6744;607;3;03-23-0192;29/8/2017 0:00:00;3;0;p. m.;1;3;2;1;1;1;La Virginia;La Virginia;2;22,99
3664;8739;530;1;01-33-4411;31/8/2017 0:00:00;11;30;a. m.;1;1;2;4;3;3;Pereira;Rural 3;2;85,60
3665;6744;600;4;03-23-0235;29/8/2017 0:00:00;3;0;p. m.;1;1;1;1;3;2;La Virginia;La Virginia;1;44,78
3666;2443;600;4;03-23-0235;29/8/2017 0:00:00;5;20;p. m.;1;1;1;1;3;3;La Virginia;La Virginia;1;44,78
3667;8739;534;1;01-33-4560;30/8/2017 0:00:00;3;15;p. m.;1;1;3;1;3;3;Pereira;Rural 3;3;85,60
3668;2443;534;1;01-33-4560;30/8/2017 0:00:00;4;30;p. m.;1;1;3;1;4;4;Pereira;Rural 3;3;76,57
3669;2443;536;1;01-33-12390;31/8/2017 0:00:00;12;50;p. m.;1;3;5;1;4;4;Pereira;Rural 3;5;76,57
3670;2443;538;1;01-33-6749;1/9/2017 0:00:00;4;45;p. m.;1;1;6;1;2;2;Pereira;Rural 3;6;94,63
3671;2443;534;1;01-33-4560;30/8/2017 0:00:00;4;0;p. m.;1;1;3;1;3;3;Pereira;Rural 3;3;85,60
3673;8739;607;2;03-23-0245;29/8/2017 0:00:00;4;10;p. m.;1;3;3;1;3;3;La Virginia;La Virginia;3;363,16
3674;8739;604;2;03-23-0228;30/8/2017 0:00:00;3;50;p. m.;1;5;2;1;1;1;La Virginia;La Virginia;2;90,12
3675;2443;601;1;03-23-0249;30/8/2017 0:00:00;3;45;p. m.;1;1;1;1;4;4;La Virginia;La Virginia;1;30,90
3676;2443;601;3;03-23-0255;30/8/2017 0:00:00;4;30;p. m.;1;1;1;1;4;4;La Virginia;La Virginia;1;33,61
3677;8739;530;1;01-33-4411;31/8/2017 0:00:00;9;45;p. m.;1;7;2;1;5;4;Pereira;Rural 3;2;67,54
3678;2443;601;1;03-23-0249;30/8/2017 0:00:00;4;0;p. m.;1;1;1;1;4;4;La Virginia;La Virginia;1;30,90
3679;2443;530;1;01-33-4411;31/8/2017 0:00:00;12;5;p. m.;1;1;2;1;6;6;Pereira;Rural 3;2;58,51
3681;8739;607;2;03-23-0245;29/8/2017 0:00:00;4;15;p. m.;1;3;2;1;4;4;La Virginia;La Virginia;2;270,52
3683;NA;607;3;03-23-0191;29/8/2017 0:00:00;3;5;p. m.;2;3;1;1;2;2;La Virginia;La Virginia;1;31,32
3684;2443;600;1;03-23-0234;29/8/2017 0:00:00;2;55;p. m.;1;1;1;1;3;3;La Virginia;La Virginia;1;37,52
3685;2443;600;1;03-23-0234;29/8/2017 0:00:00;3;30;p. m.;1;3;1;1;6;5;La Virginia;La Virginia;1;36,59
3686;2443;600;1;03-23-0234;29/8/2017 0:00:00;4;30;p. m.;1;3;1;1;4;4;La Virginia;La Virginia;1;37,21
3687;2443;536;1;01-33-12390;31/8/2017 0:00:00;10;30;a. m.;1;1;5;1;5;5;Pereira;Rural 3;5;67,54
3688;NA;530;1;01-33-4411;31/8/2017 0:00:00;12;0;p. m.;1;1;2;1;3;2;Pereira;Rural 3;2;85,60
3689;2443;536;1;01-33-12390;31/8/2017 0:00:00;12;30;p. m.;1;1;5;1;3;3;Pereira;Rural 3;5;85,60
3690;8739;530;1;01-33-4411;31/8/2017 0:00:00;10;25;a. m.;1;1;2;1;1;1;Pereira;Rural 3;2;103,66
3691;NA;530;1;01-33-4411;31/8/2017 0:00:00;10;40;a. m.;1;1;2;1;3;3;Pereira;Rural 3;2;85,60
3692;NA;601;3;03-23-0255;30/8/2017 0:00:00;5;0;p. m.;1;1;1;1;3;3;La Virginia;La Virginia;1;33,87
3693;8739;530;1;01-33-4411;31/8/2017 0:00:00;10;0;a. m.;1;1;2;1;5;4;Pereira;Rural 3;2;67,54
3694;2443;629;2;02-25-0613;25/8/2017 0:00:00;3;12;p. m.;1;1;1;1;4;3;Dosquebradas;Dosquebradas 2;1;45,72
3695;9147;631;2;02-25-0908;26/8/2017 0:00:00;10;27;a. m.;1;1;1;1;8;7;Dosquebradas;Dosquebradas 2;1;62,74
3696;9147;680;2;02-27-1793;30/8/2017 0:00:00;11;20;a. m.;1;3;3;1;4;3;Dosquebradas;Dosquebradas 4;3;188,33
3697;NA;680;1;02-27-1660;30/8/2017 0:00:00;10;51;a. m.;1;3;3;1;3;3;Dosquebradas;Dosquebradas 4;3;130,15
3698;9575;680;2;02-27-1793;30/8/2017 0:00:00;12;10;p. m.;1;3;3;1;3;3;Dosquebradas;Dosquebradas 4;3;245,96
3699;9147;630;3;02-27-1639;30/8/2017 0:00:00;1;20;p. m.;1;3;3;1;6;3;Dosquebradas;Dosquebradas 4;3;104,86
3700;2443;508;1;01-31-1478;1/9/2017 0:00:00;1;38;p. m.;1;7;2;1;5;5;Pereira;Rural 1;2;21,28
3706;NA;629;3;02-25-0615;25/8/2017 0:00:00;2;40;p. m.;1;1;1;1;1;1;Dosquebradas;Dosquebradas 2;1;141,81
3707;NA;629;3;02-25-0615;25/8/2017 0:00:00;3;0;p. m.;1;1;1;1;3;2;Dosquebradas;Dosquebradas 2;1;64,37
3710;9147;508;1;01-31-1478;1/9/2017 0:00:00;1;50;p. m.;1;5;2;1;5;5;Pereira;Rural 1;2;21,28
3714;NA;679;1;02-27-1724;29/8/2017 0:00:00;2;50;p. m.;1;3;3;1;2;2;Dosquebradas;Dosquebradas 4;3;413,30
3716;9575;632;4;02-25-0584;23/8/2017 0:00:00;5;10;p. m.;1;1;1;1;4;4;Dosquebradas;Dosquebradas 2;1;49,00
3717;NA;631;3;02-25-0750;26/8/2017 0:00:00;10;20;a. m.;1;1;1;1;1;1;Dosquebradas;Dosquebradas 2;1;258,47
3718;9147;632;1;02-25-0490;25/8/2017 0:00:00;4;9;p. m.;1;4;1;1;4;4;Dosquebradas;Dosquebradas 2;1;115,62
3719;9147;629;1;02-25-0873;25/8/2017 0:00:00;2;50;p. m.;1;3;1;1;3;3;Dosquebradas;Dosquebradas 2;1;161,33
3720;NA;631;3;02-25-0750;26/8/2017 0:00:00;11;30;a. m.;1;2;1;1;3;2;Dosquebradas;Dosquebradas 2;1;84,64
3721;9575;632;1;02-25-0490;25/8/2017 0:00:00;4;0;p. m.;1;3;1;1;5;5;Dosquebradas;Dosquebradas 2;1;115,62
3722;9147;679;5;02-27-1391;30/8/2017 0:00:00;2;25;p. m.;1;3;3;1;3;3;Dosquebradas;Dosquebradas 4;3;1141,15
3724;9147;679;4;02-27-1576;29/8/2017 0:00:00;4;15;p. m.;1;5;3;1;4;4;Dosquebradas;Dosquebradas 4;3;188,33
3726;9147;506;1;01-31-6665;31/8/2017 0:00:00;1;40;p. m.;1;1;2;1;4;4;Pereira;Rural 1;2;25,88
3729;9575;632;5;02-25-0547;25/8/2017 0:00:00;5;25;p. m.;1;1;1;1;6;5;Dosquebradas;Dosquebradas 2;1;150,57
3730;NA;631;2;02-25-0908;26/8/2017 0:00:00;10;30;a. m.;1;1;1;1;2;2;Dosquebradas;Dosquebradas 2;1;234,54
3731;9575;631;2;02-25-0908;25/8/2017 0:00:00;11;0;a. m.;1;3;1;1;4;3;Dosquebradas;Dosquebradas 2;1;62,74
3732;9147;679;2;02-27-1750;29/8/2017 0:00:00;2;50;p. m.;1;1;3;1;2;2;Dosquebradas;Dosquebradas 4;3;493,68
3733;9147;679;4;02-27-1576;29/8/2017 0:00:00;4;20;p. m.;1;1;3;1;7;7;Dosquebradas;Dosquebradas 4;3;123,46
3734;NA;679;5;02-27-1391;29/8/2017 0:00:00;4;45;p. m.;2;3;3;2;2;2;Dosquebradas;Dosquebradas 4;3;517,64
3735;9147;681;2;02-27-1504;29/8/2017 0:00:00;6;15;p. m.;1;1;3;1;6;5;Dosquebradas;Dosquebradas 4;3;166,87
3736;2443;681;3;02-27-1726;29/8/2017 0:00:00;6;10;p. m.;1;1;3;1;6;6;Dosquebradas;Dosquebradas 4;3;198,44
3737;9575;679;1;02-27-1724;29/8/2017 0:00:00;2;36;p. m.;1;1;3;1;5;5;Dosquebradas;Dosquebradas 4;3;169,13
3738;9575;679;4;02-27-1576;29/8/2017 0:00:00;4;18;p. m.;1;1;3;1;1;1;Dosquebradas;Dosquebradas 4;3;361,21
3739;9147;681;2;02-27-1504;29/8/2017 0:00:00;6;10;p. m.;1;3;3;1;2;2;Dosquebradas;Dosquebradas 4;3;407,92
3740;9147;681;3;02-27-1726;29/8/2017 0:00:00;6;55;p. m.;1;1;3;1;4;4;Dosquebradas;Dosquebradas 4;3;198,44
3746;9575;679;4;02-27-1576;27/8/2017 0:00:00;4;18;p. m.;1;3;3;1;6;6;Dosquebradas;Dosquebradas 4;3;123,46
3747;9147;681;2;02-27-1504;29/8/2017 0:00:00;6;10;p. m.;1;1;3;1;3;3;Dosquebradas;Dosquebradas 4;3;302,64
3748;9575;681;3;02-27-1726;29/8/2017 0:00:00;6;55;p. m.;1;3;3;1;6;6;Dosquebradas;Dosquebradas 4;3;198,44
3749;NA;680;1;02-27-1660;30/8/2017 0:00:00;10;10;a. m.;1;5;3;1;3;3;Dosquebradas;Dosquebradas 4;3;130,15
3750;9575;680;1;02-27-1660;30/8/2017 0:00:00;10;40;a. m.;1;3;3;1;5;5;Dosquebradas;Dosquebradas 4;3;105,15
3751;9147;680;3;02-27-1639;30/8/2017 0:00:00;1;20;p. m.;1;5;3;1;4;4;Dosquebradas;Dosquebradas 4;3;175,35
3752;9575;682;5;02-27-1744;30/8/2017 0:00:00;3;15;p. m.;1;3;3;1;3;3;Dosquebradas;Dosquebradas 4;3;214,14
3754;2443;506;1;01-31-6665;31/8/2017 0:00:00;12;50;p. m.;1;3;2;1;4;3;Pereira;Rural 1;2;25,88
3755;NA;506;1;01-31-6665;31/8/2017 0:00:00;12;19;p. m.;1;1;2;1;1;1;Pereira;Rural 1;2;39,71
3756;9147;506;1;01-31-6665;31/8/2017 0:00:00;1;0;p. m.;1;1;2;1;4;4;Pereira;Rural 1;2;25,88
3757;9575;506;1;01-31-6665;31/8/2017 0:00:00;1;25;p. m.;1;6;2;1;4;4;Pereira;Rural 1;2;25,88
3758;2443;506;1;01-31-6665;31/8/2017 0:00:00;1;30;p. m.;1;1;2;1;4;4;Pereira;Rural 1;2;25,88
3759;2443;682;4;02-27-1673;30/8/2017 0:00:00;3;0;p. m.;1;1;3;1;3;3;Dosquebradas;Dosquebradas 4;3;334,13
3760;2443;682;4;02-27-1673;30/8/2017 0:00:00;3;30;p. m.;2;3;3;1;3;3;Dosquebradas;Dosquebradas 4;3;334,13
3761;9147;682;4;02-27-1673;30/8/2017 0:00:00;3;45;p. m.;1;3;3;1;4;4;Dosquebradas;Dosquebradas 4;3;198,44
3762;2443;682;5;02-27-1744;31/8/2017 0:00:00;1;0;p. m.;2;3;3;1;4;3;Dosquebradas;Dosquebradas 4;3;173,90
3763;9575;641;2;02-25-0516;30/8/2017 0:00:00;10;58;a. m.;2;3;3;1;2;2;Dosquebradas;Dosquebradas 2;3;82,58
